,URL,full_model_name,Parameters,drop|3,gsm8k,MMLU_average,winogrande,all,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions,truthfulqa:mc|0
Stheno-1.8-L2-13B,https://huggingface.co/Sao10K/Stheno-1.8-L2-13B,Sao10K/Stheno-1.8-L2-13B,13.0,,,0.5857318337763138,,0.5870585627938865,0.6049488054607508,0.6447918741286597,0.35,0.48148148148148145,0.5921052631578947,0.57,0.5849056603773585,0.6180555555555556,0.4,0.52,0.35,0.5260115606936416,0.28431372549019607,0.72,0.4765957446808511,0.2982456140350877,0.5172413793103449,0.35185185185185186,0.4126984126984127,0.35,0.6645161290322581,0.41379310344827586,0.57,0.7333333333333333,0.7626262626262627,0.8601036269430051,0.5871794871794872,0.3037037037037037,0.5840336134453782,0.3443708609271523,0.7798165137614679,0.4398148148148148,0.8186274509803921,0.7890295358649789,0.6905829596412556,0.6335877862595419,0.7520661157024794,0.7592592592592593,0.6993865030674846,0.41964285714285715,0.7087378640776699,0.811965811965812,0.61,0.7841634738186463,0.653179190751445,0.4949720670391061,0.630718954248366,0.6655948553054662,0.6820987654320988,0.45390070921985815,0.46284224250325945,0.5882352941176471,0.6013071895424836,0.6727272727272727,0.6489795918367347,0.7412935323383084,0.86,0.5,0.8070175438596491,
Stheno-Inverted-L2-13B,https://huggingface.co/Sao10K/Stheno-Inverted-L2-13B,Sao10K/Stheno-Inverted-L2-13B,13.0,,,0.5645347972548442,,0.5657386049039316,0.560580204778157,0.6395140410276837,0.36,0.4962962962962963,0.5592105263157895,0.56,0.6415094339622641,0.6111111111111112,0.45,0.49,0.38,0.5144508670520231,0.29411764705882354,0.69,0.43829787234042555,0.2631578947368421,0.5517241379310345,0.3333333333333333,0.38095238095238093,0.33,0.6419354838709678,0.42857142857142855,0.58,0.6848484848484848,0.6818181818181818,0.8186528497409327,0.5230769230769231,0.31851851851851853,0.542016806722689,0.3708609271523179,0.7321100917431193,0.38425925925925924,0.7549019607843137,0.7383966244725738,0.672645739910314,0.6412213740458015,0.7603305785123967,0.7222222222222222,0.6809815950920245,0.375,0.7184466019417476,0.7905982905982906,0.59,0.7624521072796935,0.6329479768786127,0.4491620111731844,0.6078431372549019,0.6302250803858521,0.6172839506172839,0.40070921985815605,0.4178617992177314,0.5183823529411765,0.5604575163398693,0.6272727272727273,0.6040816326530613,0.7562189054726368,0.85,0.4819277108433735,0.7660818713450293,
Stheno-Mix-L2-20B,https://huggingface.co/Sao10K/Stheno-Mix-L2-20B,Sao10K/Stheno-Mix-L2-20B,20.0,,,0.5250678935280128,,0.5267628466456128,0.5460750853242321,0.6040629356701852,0.31,0.45185185185185184,0.5,0.53,0.5547169811320755,0.5347222222222222,0.37,0.45,0.28,0.48554913294797686,0.3235294117647059,0.68,0.41702127659574467,0.2631578947368421,0.5103448275862069,0.29365079365079366,0.2857142857142857,0.38,0.6129032258064516,0.4433497536945813,0.47,0.6606060606060606,0.6767676767676768,0.7668393782383419,0.47435897435897434,0.2518518518518518,0.4957983193277311,0.304635761589404,0.7119266055045872,0.33796296296296297,0.7254901960784313,0.6835443037974683,0.6367713004484304,0.5954198473282443,0.7355371900826446,0.6666666666666666,0.6441717791411042,0.33035714285714285,0.6699029126213593,0.7435897435897436,0.59,0.7241379310344828,0.5838150289017341,0.27150837988826815,0.5882352941176471,0.6109324758842444,0.6234567901234568,0.39361702127659576,0.38722294654498046,0.5036764705882353,0.5196078431372549,0.6,0.6163265306122448,0.6965174129353234,0.79,0.45180722891566266,0.7192982456140351,
Chat-Stheno-L2-13B,https://huggingface.co/Sao10K/Chat-Stheno-L2-13B,Sao10K/Chat-Stheno-L2-13B,13.0,,,0.5479756677949945,,0.5489269210394119,0.5392491467576792,0.6128261302529376,0.34,0.45925925925925926,0.5592105263157895,0.51,0.5811320754716981,0.5694444444444444,0.37,0.48,0.32,0.45664739884393063,0.3137254901960784,0.7,0.40425531914893614,0.32456140350877194,0.5103448275862069,0.3439153439153439,0.30158730158730157,0.33,0.635483870967742,0.45320197044334976,0.57,0.6848484848484848,0.702020202020202,0.7927461139896373,0.4948717948717949,0.3,0.5252100840336135,0.3443708609271523,0.7412844036697248,0.4074074074074074,0.7450980392156863,0.729957805907173,0.6457399103139013,0.6412213740458015,0.7851239669421488,0.7037037037037037,0.656441717791411,0.3392857142857143,0.7378640776699029,0.7863247863247863,0.56,0.7509578544061303,0.6127167630057804,0.29497206703910617,0.6045751633986928,0.5980707395498392,0.6080246913580247,0.3900709219858156,0.38722294654498046,0.5110294117647058,0.5441176470588235,0.6545454545454545,0.6326530612244898,0.746268656716418,0.83,0.4879518072289157,0.7251461988304093,
Stheno-1.1-L2-13B,https://huggingface.co/Sao10K/Stheno-1.1-L2-13B,Sao10K/Stheno-1.1-L2-13B,13.0,,,0.5639089846434906,,0.5654206314581072,0.5708191126279863,0.6461860187213703,0.35,0.48148148148148145,0.5526315789473685,0.55,0.6150943396226415,0.6180555555555556,0.46,0.49,0.37,0.5260115606936416,0.2647058823529412,0.68,0.44680851063829785,0.2894736842105263,0.5448275862068965,0.328042328042328,0.3492063492063492,0.31,0.6709677419354839,0.46798029556650245,0.61,0.6848484848484848,0.696969696969697,0.8186528497409327,0.5358974358974359,0.3,0.5798319327731093,0.33112582781456956,0.7357798165137615,0.3888888888888889,0.7598039215686274,0.7426160337552743,0.6591928251121076,0.6412213740458015,0.7107438016528925,0.7314814814814815,0.6503067484662577,0.38392857142857145,0.7184466019417476,0.8162393162393162,0.6,0.7432950191570882,0.615606936416185,0.4659217877094972,0.6176470588235294,0.6109324758842444,0.595679012345679,0.4397163120567376,0.4276401564537158,0.5220588235294118,0.5718954248366013,0.6272727272727273,0.6326530612244898,0.7412935323383084,0.84,0.463855421686747,0.7660818713450293,
Medusa-1.1-L2-7B,https://huggingface.co/Sao10K/Medusa-1.1-L2-7B,Sao10K/Medusa-1.1-L2-7B,7.0,,,0.5155651566844207,,0.5171140921930181,0.5290102389078498,0.5935072694682334,0.35,0.4888888888888889,0.45394736842105265,0.46,0.5773584905660377,0.5555555555555556,0.32,0.4,0.33,0.4508670520231214,0.22549019607843138,0.66,0.4425531914893617,0.3508771929824561,0.503448275862069,0.3306878306878307,0.2777777777777778,0.35,0.6193548387096774,0.3891625615763547,0.42,0.6848484848484848,0.6717171717171717,0.7305699481865285,0.48717948717948717,0.23333333333333334,0.5126050420168067,0.304635761589404,0.6972477064220184,0.38425925925925924,0.7254901960784313,0.7172995780590717,0.5919282511210763,0.5725190839694656,0.6528925619834711,0.6111111111111112,0.6012269938650306,0.41964285714285715,0.6601941747572816,0.7735042735042735,0.6,0.7100893997445722,0.5838150289017341,0.24916201117318434,0.5555555555555556,0.6012861736334405,0.5864197530864198,0.375886524822695,0.3956975228161669,0.47794117647058826,0.511437908496732,0.5818181818181818,0.5714285714285714,0.7014925373134329,0.75,0.42771084337349397,0.7192982456140351,
BrainDerp3,https://huggingface.co/Sao10K/BrainDerp3,Sao10K/BrainDerp3,,,,0.5891129060953365,,0.5894733182245001,0.5784982935153583,0.620991834295957,0.33,0.5111111111111111,0.5789473684210527,0.56,0.6415094339622641,0.6180555555555556,0.42,0.51,0.36,0.5606936416184971,0.3431372549019608,0.68,0.5063829787234042,0.32456140350877194,0.5310344827586206,0.36243386243386244,0.40476190476190477,0.35,0.7032258064516129,0.46798029556650245,0.57,0.703030303030303,0.7676767676767676,0.8549222797927462,0.6358974358974359,0.32222222222222224,0.6008403361344538,0.33774834437086093,0.7944954128440367,0.42592592592592593,0.8235294117647058,0.7637130801687764,0.7040358744394619,0.6412213740458015,0.7024793388429752,0.7870370370370371,0.6871165644171779,0.4107142857142857,0.7184466019417476,0.8290598290598291,0.6,0.7752234993614304,0.6589595375722543,0.43798882681564244,0.6535947712418301,0.6559485530546624,0.6697530864197531,0.4574468085106383,0.44589308996088656,0.5661764705882353,0.5915032679738562,0.6727272727272727,0.6612244897959184,0.7810945273631841,0.83,0.5060240963855421,0.7719298245614035,
Stheno-1.3-L2-13B,https://huggingface.co/Sao10K/Stheno-1.3-L2-13B,Sao10K/Stheno-1.3-L2-13B,13.0,,,0.5278624980884321,,0.5294218250613762,0.5307167235494881,0.6170085640310695,0.3,0.4666666666666667,0.506578947368421,0.53,0.5471698113207547,0.5347222222222222,0.34,0.44,0.3,0.4913294797687861,0.3333333333333333,0.69,0.39148936170212767,0.2982456140350877,0.503448275862069,0.2830687830687831,0.35714285714285715,0.37,0.6161290322580645,0.4236453201970443,0.49,0.6424242424242425,0.6818181818181818,0.7823834196891192,0.48205128205128206,0.2851851851851852,0.5168067226890757,0.2781456953642384,0.6954128440366972,0.3333333333333333,0.7450980392156863,0.6877637130801688,0.6367713004484304,0.648854961832061,0.7520661157024794,0.6851851851851852,0.6380368098159509,0.32142857142857145,0.6310679611650486,0.7606837606837606,0.55,0.7113665389527458,0.5895953757225434,0.2659217877094972,0.5882352941176471,0.6077170418006431,0.6172839506172839,0.3829787234042553,0.4041720990873533,0.5,0.5228758169934641,0.6,0.6326530612244898,0.7164179104477612,0.81,0.463855421686747,0.7076023391812866,
Zephyrus-L1-33B,https://huggingface.co/Sao10K/Zephyrus-L1-33B,Sao10K/Zephyrus-L1-33B,33.0,,,0.5736881518965081,,0.5755752386680311,0.6126279863481229,0.6460864369647481,0.36,0.5259259259259259,0.618421052631579,0.58,0.5509433962264151,0.7083333333333334,0.42,0.47,0.35,0.5144508670520231,0.3235294117647059,0.67,0.5404255319148936,0.32456140350877194,0.46206896551724136,0.34656084656084657,0.35714285714285715,0.37,0.6516129032258065,0.45320197044334976,0.62,0.696969696969697,0.7373737373737373,0.7927461139896373,0.5717948717948718,0.25925925925925924,0.6092436974789915,0.2980132450331126,0.7706422018348624,0.44907407407407407,0.7794117647058824,0.7721518987341772,0.6278026905829597,0.6030534351145038,0.7603305785123967,0.6666666666666666,0.6871165644171779,0.4107142857142857,0.7378640776699029,0.8333333333333334,0.62,0.7662835249042146,0.6473988439306358,0.38324022346368714,0.6176470588235294,0.6655948553054662,0.6327160493827161,0.43617021276595747,0.44002607561929596,0.5735294117647058,0.5947712418300654,0.6363636363636364,0.5551020408163265,0.7313432835820896,0.83,0.4939759036144578,0.7953216374269005,
Stheno-L2-13B,https://huggingface.co/Sao10K/Stheno-L2-13B,Sao10K/Stheno-L2-13B,13.0,,,0.5633416571028197,,0.5648848109841451,0.5742320819112628,0.6434973112925712,0.38,0.5111111111111111,0.5855263157894737,0.56,0.6075471698113207,0.625,0.41,0.48,0.38,0.49710982658959535,0.28431372549019607,0.68,0.4340425531914894,0.2982456140350877,0.5379310344827586,0.335978835978836,0.38095238095238093,0.34,0.667741935483871,0.45320197044334976,0.59,0.6909090909090909,0.696969696969697,0.8186528497409327,0.5205128205128206,0.3074074074074074,0.5630252100840336,0.33112582781456956,0.7247706422018348,0.3611111111111111,0.7549019607843137,0.7341772151898734,0.672645739910314,0.6335877862595419,0.7272727272727273,0.7407407407407407,0.6687116564417178,0.42857142857142855,0.7087378640776699,0.8205128205128205,0.58,0.7484035759897829,0.615606936416185,0.4335195530726257,0.6176470588235294,0.6077170418006431,0.595679012345679,0.41843971631205673,0.42959582790091266,0.5073529411764706,0.565359477124183,0.6545454545454545,0.6204081632653061,0.7313432835820896,0.8,0.46987951807228917,0.7719298245614035,
SthenoWriter-L2-13B,https://huggingface.co/Sao10K/SthenoWriter-L2-13B,Sao10K/SthenoWriter-L2-13B,13.0,,,0.561411668349872,,0.5629348576931522,0.5793515358361775,0.6333399721171081,0.28,0.4666666666666667,0.5394736842105263,0.6,0.6150943396226415,0.6111111111111112,0.44,0.48,0.36,0.4624277456647399,0.3431372549019608,0.69,0.46382978723404256,0.34210526315789475,0.4827586206896552,0.3148148148148148,0.31746031746031744,0.37,0.6548387096774193,0.43842364532019706,0.55,0.6484848484848484,0.7424242424242424,0.8082901554404145,0.5564102564102564,0.2962962962962963,0.6176470588235294,0.3509933774834437,0.7541284403669725,0.4166666666666667,0.7549019607843137,0.729957805907173,0.6636771300448431,0.6259541984732825,0.7355371900826446,0.7222222222222222,0.656441717791411,0.33035714285714285,0.7378640776699029,0.7777777777777778,0.56,0.7471264367816092,0.6098265895953757,0.4,0.630718954248366,0.6495176848874598,0.6049382716049383,0.43617021276595747,0.43415906127770537,0.5477941176470589,0.5571895424836601,0.6363636363636364,0.636734693877551,0.736318407960199,0.83,0.45180722891566266,0.783625730994152,
Euryale-L2-70B,https://huggingface.co/Sao10K/Euryale-L2-70B,Sao10K/Euryale-L2-70B,70.0,,,0.6884428008081981,,0.6876811863365377,0.6493174061433447,0.6826329416450906,0.31,0.6148148148148148,0.75,0.73,0.7094339622641509,0.8472222222222222,0.48,0.58,0.39,0.630057803468208,0.39215686274509803,0.78,0.6382978723404256,0.45614035087719296,0.6137931034482759,0.4417989417989418,0.48412698412698413,0.49,0.8225806451612904,0.5123152709359606,0.74,0.8121212121212121,0.8838383838383839,0.9326424870466321,0.7102564102564103,0.34814814814814815,0.7478991596638656,0.46357615894039733,0.8733944954128441,0.5601851851851852,0.9215686274509803,0.8607594936708861,0.7668161434977578,0.816793893129771,0.8760330578512396,0.8055555555555556,0.8159509202453987,0.48214285714285715,0.8252427184466019,0.8931623931623932,0.69,0.8441890166028098,0.7745664739884393,0.5050279329608939,0.7450980392156863,0.7845659163987139,0.7993827160493827,0.5531914893617021,0.530638852672751,0.7169117647058824,0.7205882352941176,0.7636363636363637,0.7714285714285715,0.8955223880597015,0.93,0.5421686746987951,0.8654970760233918,
Stheno-1.2-L2-13B,https://huggingface.co/Sao10K/Stheno-1.2-L2-13B,Sao10K/Stheno-1.2-L2-13B,13.0,,,0.5626512188960785,,0.564241176611762,0.5725255972696246,0.646584345747859,0.34,0.48148148148148145,0.5592105263157895,0.56,0.6188679245283019,0.6180555555555556,0.46,0.5,0.37,0.5317919075144508,0.2647058823529412,0.68,0.4297872340425532,0.2982456140350877,0.5517241379310345,0.3253968253968254,0.3333333333333333,0.3,0.6709677419354839,0.4630541871921182,0.59,0.6848484848484848,0.6919191919191919,0.8186528497409327,0.5333333333333333,0.3148148148148148,0.5756302521008403,0.32450331125827814,0.7394495412844037,0.38425925925925924,0.7598039215686274,0.7426160337552743,0.6591928251121076,0.6412213740458015,0.7107438016528925,0.7222222222222222,0.6503067484662577,0.38392857142857145,0.7184466019417476,0.811965811965812,0.6,0.7471264367816092,0.6040462427745664,0.47150837988826816,0.6209150326797386,0.6045016077170418,0.5895061728395061,0.43617021276595747,0.42633637548891784,0.5110294117647058,0.5800653594771242,0.6454545454545455,0.6285714285714286,0.7412935323383084,0.82,0.46987951807228917,0.7602339181286549,
Stheno-Inverted-1.2-L2-13B,https://huggingface.co/Sao10K/Stheno-Inverted-1.2-L2-13B,Sao10K/Stheno-Inverted-1.2-L2-13B,13.0,,,0.5577368541859977,,0.5593383883718774,0.568259385665529,0.6417048396733719,0.35,0.4888888888888889,0.5592105263157895,0.55,0.6264150943396226,0.6111111111111112,0.42,0.48,0.35,0.4913294797687861,0.28431372549019607,0.68,0.42127659574468085,0.2719298245614035,0.5379310344827586,0.31746031746031744,0.3412698412698413,0.35,0.6580645161290323,0.4433497536945813,0.57,0.6727272727272727,0.702020202020202,0.8134715025906736,0.5230769230769231,0.3074074074074074,0.542016806722689,0.31788079470198677,0.7394495412844037,0.36574074074074076,0.7549019607843137,0.7426160337552743,0.6681614349775785,0.648854961832061,0.7272727272727273,0.7314814814814815,0.6871165644171779,0.38392857142857145,0.6796116504854369,0.7991452991452992,0.59,0.7509578544061303,0.6127167630057804,0.40670391061452515,0.6143790849673203,0.6334405144694534,0.6080246913580247,0.40425531914893614,0.409387222946545,0.5367647058823529,0.5604575163398693,0.6181818181818182,0.6408163265306123,0.7213930348258707,0.85,0.463855421686747,0.7602339181286549,
weblab-10b,https://huggingface.co/matsuo-lab/weblab-10b,matsuo-lab/weblab-10b,10.0,,,0.2629309897045074,,0.26828471244991603,0.3583617747440273,0.4833698466440948,0.3,0.2,0.3881578947368421,0.35,0.2490566037735849,0.24305555555555555,0.22,0.33,0.29,0.21965317919075145,0.12745098039215685,0.28,0.2978723404255319,0.2807017543859649,0.1793103448275862,0.2671957671957672,0.3333333333333333,0.26,0.1870967741935484,0.21182266009852216,0.26,0.2909090909090909,0.2727272727272727,0.22797927461139897,0.23846153846153847,0.24074074074074073,0.22268907563025211,0.2582781456953642,0.24770642201834864,0.18981481481481483,0.2549019607843137,0.29957805907172996,0.3632286995515695,0.1984732824427481,0.24793388429752067,0.3425925925925926,0.22085889570552147,0.26785714285714285,0.2524271844660194,0.26495726495726496,0.29,0.2886334610472541,0.2745664739884393,0.2424581005586592,0.22549019607843138,0.2829581993569132,0.2962962962962963,0.2553191489361702,0.2607561929595828,0.25,0.2908496732026144,0.34545454545454546,0.1673469387755102,0.22388059701492538,0.27,0.30120481927710846,0.34502923976608185,
weblab-10b-instruction-sft,https://huggingface.co/matsuo-lab/weblab-10b-instruction-sft,matsuo-lab/weblab-10b-instruction-sft,10.0,,,0.26663142965716785,,0.2720990798000811,0.36860068259385664,0.4872535351523601,0.31,0.26666666666666666,0.28289473684210525,0.34,0.30943396226415093,0.2569444444444444,0.21,0.24,0.17,0.2254335260115607,0.19607843137254902,0.26,0.3446808510638298,0.21052631578947367,0.2482758620689655,0.24867724867724866,0.21428571428571427,0.23,0.22258064516129034,0.15763546798029557,0.31,0.3090909090909091,0.2222222222222222,0.24870466321243523,0.2153846153846154,0.24814814814814815,0.25630252100840334,0.2781456953642384,0.26972477064220185,0.20833333333333334,0.2549019607843137,0.31645569620253167,0.336322869955157,0.21374045801526717,0.3305785123966942,0.3425925925925926,0.294478527607362,0.30357142857142855,0.22330097087378642,0.37606837606837606,0.27,0.28991060025542786,0.2658959537572254,0.25139664804469275,0.24836601307189543,0.2572347266881029,0.30864197530864196,0.2801418439716312,0.2757496740547588,0.19852941176470587,0.28431372549019607,0.3090909090909091,0.27346938775510204,0.25870646766169153,0.29,0.29518072289156627,0.3391812865497076,
llama-v2-7b-32kC-Security,https://huggingface.co/venkycs/llama-v2-7b-32kC-Security,venkycs/llama-v2-7b-32kC-Security,7.0,,,0.4441029859770607,,0.44648419355614277,0.4522184300341297,0.5764787890858395,0.37,0.43703703703703706,0.4407894736842105,0.47,0.47924528301886793,0.5,0.24,0.38,0.27,0.41040462427745666,0.16666666666666666,0.59,0.39148936170212767,0.2719298245614035,0.4,0.29365079365079366,0.23809523809523808,0.36,0.5096774193548387,0.3399014778325123,0.42,0.6727272727272727,0.5050505050505051,0.6217616580310881,0.3717948717948718,0.27037037037037037,0.3907563025210084,0.31788079470198677,0.6201834862385321,0.3101851851851852,0.6127450980392157,0.620253164556962,0.5112107623318386,0.45038167938931295,0.5785123966942148,0.5648148148148148,0.4539877300613497,0.2857142857142857,0.5436893203883495,0.6623931623931624,0.52,0.6181353767560664,0.476878612716763,0.2424581005586592,0.42483660130718953,0.5337620578778135,0.48148148148148145,0.3617021276595745,0.3604954367666232,0.38235294117647056,0.4624183006535948,0.5454545454545454,0.4122448979591837,0.6069651741293532,0.59,0.3373493975903614,0.6140350877192983,
Cerebras-GPT-590M-finetuned-DND,https://huggingface.co/grantprice/Cerebras-GPT-590M-finetuned-DND,grantprice/Cerebras-GPT-590M-finetuned-DND,0.59,,,0.2311685755537103,,0.2313554296067047,0.21245733788395904,0.26090420235012945,0.22,0.18518518518518517,0.17763157894736842,0.3,0.21509433962264152,0.2569444444444444,0.2,0.26,0.21,0.20809248554913296,0.21568627450980393,0.28,0.26382978723404255,0.23684210526315788,0.2413793103448276,0.20899470899470898,0.2857142857142857,0.18,0.1774193548387097,0.15270935960591134,0.25,0.21818181818181817,0.17676767676767677,0.19689119170984457,0.20256410256410257,0.2111111111111111,0.21008403361344538,0.1986754966887417,0.1926605504587156,0.1527777777777778,0.25,0.270042194092827,0.31390134529147984,0.2595419847328244,0.2396694214876033,0.25925925925925924,0.22085889570552147,0.3125,0.17475728155339806,0.2905982905982906,0.3,0.23754789272030652,0.24855491329479767,0.23798882681564246,0.22549019607843138,0.1864951768488746,0.21604938271604937,0.23404255319148937,0.2457627118644068,0.18382352941176472,0.25,0.21818181818181817,0.18775510204081633,0.24378109452736318,0.28,0.28313253012048195,0.3216374269005848,
openbuddy-llama2-34b-v11.1-bf16,https://huggingface.co/oPenBuddy/openbuddy-llama2-34b-v11.1-bf16,oPenBuddy/openbuddy-llama2-34b-v11.1-bf16,34.0,,,0.5571082206133329,,0.5550459864088625,0.4641638225255973,0.5283808006373233,0.36,0.4074074074074074,0.5855263157894737,0.63,0.5132075471698113,0.5347222222222222,0.38,0.5,0.38,0.47398843930635837,0.3333333333333333,0.72,0.4553191489361702,0.3684210526315789,0.4896551724137931,0.3783068783068783,0.4603174603174603,0.37,0.6258064516129033,0.4088669950738916,0.7,0.7151515151515152,0.7323232323232324,0.7979274611398963,0.5538461538461539,0.34444444444444444,0.5588235294117647,0.3443708609271523,0.7412844036697248,0.5185185185185185,0.7009803921568627,0.759493670886076,0.6143497757847534,0.6106870229007634,0.7520661157024794,0.7222222222222222,0.6993865030674846,0.4375,0.6699029126213593,0.8333333333333334,0.58,0.7100893997445722,0.6127167630057804,0.2860335195530726,0.5784313725490197,0.617363344051447,0.5679012345679012,0.38652482269503546,0.39960886571056065,0.45955882352941174,0.5081699346405228,0.6181818181818182,0.6612244897959184,0.7213930348258707,0.72,0.40963855421686746,0.7368421052631579,
speechless-codellama-34b-v1.0,https://huggingface.co/speechlessai/speechless-codellama-34b-v1.0,speechlessai/speechless-codellama-34b-v1.0,34.0,,,0.5346703246942103,,0.5342362830958945,0.49573378839590443,0.547998406691894,0.31,0.43703703703703706,0.5328947368421053,0.52,0.4830188679245283,0.5555555555555556,0.43,0.46,0.28,0.43352601156069365,0.3333333333333333,0.71,0.46808510638297873,0.4298245614035088,0.496551724137931,0.3835978835978836,0.49206349206349204,0.37,0.5806451612903226,0.35467980295566504,0.63,0.7151515151515152,0.6717171717171717,0.7461139896373057,0.48717948717948717,0.27037037037037037,0.5294117647058824,0.32450331125827814,0.7211009174311926,0.4027777777777778,0.75,0.7552742616033755,0.6053811659192825,0.5190839694656488,0.6694214876033058,0.6759259259259259,0.7239263803680982,0.4375,0.6796116504854369,0.7863247863247863,0.48,0.6666666666666666,0.5578034682080925,0.27150837988826815,0.545751633986928,0.5916398713826366,0.5987654320987654,0.3900709219858156,0.4198174706649283,0.45588235294117646,0.5310457516339869,0.6181818181818182,0.6612244897959184,0.7512437810945274,0.74,0.39759036144578314,0.6374269005847953,
speechless-codellama-airoboros-orca-platypus-13b,https://huggingface.co/speechlessai/speechless-codellama-airoboros-orca-platypus-13b,speechlessai/speechless-codellama-airoboros-orca-platypus-13b,13.0,,,0.4316034424184078,,0.43226677376062445,0.4104095563139932,0.49193387771360286,0.25,0.35555555555555557,0.4407894736842105,0.43,0.4528301886792453,0.3958333333333333,0.24,0.37,0.34,0.37572254335260113,0.19607843137254902,0.52,0.41702127659574467,0.34210526315789475,0.4482758620689655,0.3306878306878307,0.36507936507936506,0.38,0.4806451612903226,0.3054187192118227,0.54,0.5636363636363636,0.5,0.538860103626943,0.3564102564102564,0.2777777777777778,0.40336134453781514,0.31788079470198677,0.5467889908256881,0.3287037037037037,0.553921568627451,0.5654008438818565,0.4663677130044843,0.3969465648854962,0.5950413223140496,0.46296296296296297,0.50920245398773,0.35714285714285715,0.6310679611650486,0.6965811965811965,0.43,0.5312899106002554,0.4624277456647399,0.26033519553072626,0.4019607843137255,0.4758842443729904,0.44135802469135804,0.37943262411347517,0.303129074315515,0.3014705882352941,0.39215686274509803,0.5363636363636364,0.5714285714285714,0.48258706467661694,0.64,0.4036144578313253,0.543859649122807,
speechless-llama2-dolphin-orca-platypus-13b,https://huggingface.co/speechlessai/speechless-llama2-dolphin-orca-platypus-13b,speechlessai/speechless-llama2-dolphin-orca-platypus-13b,13.0,,,0.5789849679678479,,0.5793187175453398,0.5571672354948806,0.6204939255128461,0.33,0.5111111111111111,0.6118421052631579,0.55,0.6037735849056604,0.6111111111111112,0.49,0.46,0.25,0.5433526011560693,0.37254901960784315,0.72,0.4340425531914894,0.2631578947368421,0.496551724137931,0.35978835978835977,0.3968253968253968,0.36,0.6838709677419355,0.47783251231527096,0.63,0.7090909090909091,0.7323232323232324,0.8290155440414507,0.5794871794871795,0.31851851851851853,0.6470588235294118,0.36423841059602646,0.781651376146789,0.4861111111111111,0.7696078431372549,0.7721518987341772,0.6457399103139013,0.6030534351145038,0.7355371900826446,0.7592592592592593,0.7116564417177914,0.29464285714285715,0.7378640776699029,0.8290598290598291,0.58,0.7918263090676884,0.6705202312138728,0.4569832402234637,0.6437908496732027,0.662379421221865,0.6481481481481481,0.42907801418439717,0.4576271186440678,0.5735294117647058,0.5866013071895425,0.6454545454545455,0.6326530612244898,0.7164179104477612,0.81,0.4457831325301205,0.7894736842105263,
speechless-codellama-dolphin-orca-platypus-13b,https://huggingface.co/speechlessai/speechless-codellama-dolphin-orca-platypus-13b,speechlessai/speechless-codellama-dolphin-orca-platypus-13b,13.0,,,0.4588335531456646,,0.4588968585428968,0.42150170648464164,0.49990041824337783,0.25,0.3333333333333333,0.47368421052631576,0.55,0.36981132075471695,0.4027777777777778,0.31,0.38,0.31,0.3872832369942196,0.2549019607843137,0.67,0.3829787234042553,0.3157894736842105,0.4689655172413793,0.29894179894179895,0.4126984126984127,0.33,0.45806451612903226,0.28078817733990147,0.52,0.6242424242424243,0.5454545454545454,0.5492227979274611,0.3769230769230769,0.26666666666666666,0.46218487394957986,0.3509933774834437,0.5651376146788991,0.36574074074074076,0.6029411764705882,0.7046413502109705,0.5022421524663677,0.45038167938931295,0.6611570247933884,0.5740740740740741,0.558282208588957,0.3392857142857143,0.6699029126213593,0.7094017094017094,0.43,0.5478927203065134,0.4682080924855491,0.34972067039106147,0.4150326797385621,0.4983922829581994,0.47530864197530864,0.3475177304964539,0.36897001303780963,0.3235294117647059,0.4166666666666667,0.5818181818181818,0.5918367346938775,0.6268656716417911,0.66,0.4397590361445783,0.5730994152046783,
